op,bytes,provider,backend,trial,wall_ns_per_iter
parse_e2e,131072,scalar,3,2626413.4
parse_e2e,131072,avx2,3,2630521.4
parse_e2e,131072,avx512,3,2657963.6
parse_e2e,131072,avx512,4,2615081.5
parse_e2e,131072,avx2,4,2638097.6
parse_e2e,131072,scalar,4,2618780.5
parse_e2e,131072,oracle,4,1011599.4
parse_e2e,131072,oracle,5,1017723.7
parse_e2e,131072,scalar,5,2620867.6
parse_e2e,131072,avx2,5,2611980.4
parse_e2e,131072,avx512,5,2628426.0
parse_e2e,131072,avx512,6,2702317.5
parse_e2e,131072,avx2,6,2641657.1
parse_e2e,131072,scalar,6,2662803.0
parse_e2e,131072,oracle,6,1028595.1
parse_e2e,131072,oracle,7,1017306.5
parse_e2e,131072,scalar,7,2636832.8
parse_e2e,131072,avx2,7,2629068.7
parse_e2e,131072,avx512,7,2599893.5
parse_ctx_reuse,131072,oracle,1,1061954.7
parse_ctx_reuse,131072,scalar,1,2647586.2
parse_ctx_reuse,131072,avx2,1,2662504.4
parse_ctx_reuse,131072,avx512,1,2665583.6
parse_ctx_reuse,131072,avx512,2,2602073.3
parse_ctx_reuse,131072,avx2,2,2637267.6
parse_ctx_reuse,131072,scalar,2,2657540.0
parse_ctx_reuse,131072,oracle,2,1018087.0
parse_ctx_reuse,131072,oracle,3,1013672.6
parse_ctx_reuse,131072,scalar,3,2676178.6
parse_ctx_reuse,131072,avx2,3,2654065.9
parse_ctx_reuse,131072,avx512,3,2659676.4
parse_ctx_reuse,131072,avx512,4,2639778.2
parse_ctx_reuse,131072,avx2,4,2660995.3
parse_ctx_reuse,131072,scalar,4,2618486.0
parse_ctx_reuse,131072,oracle,4,1010336.6
parse_ctx_reuse,131072,oracle,5,1010699.1
parse_ctx_reuse,131072,scalar,5,2607589.9
parse_ctx_reuse,131072,avx2,5,2633462.3
parse_ctx_reuse,131072,avx512,5,2642425.9
parse_ctx_reuse,131072,avx512,6,2661453.5
parse_ctx_reuse,131072,avx2,6,2646443.7
parse_ctx_reuse,131072,scalar,6,2620043.8
parse_ctx_reuse,131072,oracle,6,1015890.8
parse_ctx_reuse,131072,oracle,7,1026372.8
parse_ctx_reuse,131072,scalar,7,2612311.4
parse_ctx_reuse,131072,avx2,7,2651206.8
parse_ctx_reuse,131072,avx512,7,2659973.5
parse_e2e,1048576,oracle,1,7894790.6
parse_e2e,1048576,scalar,1,20441644.7
parse_e2e,1048576,avx2,1,20368951.1
parse_e2e,1048576,avx512,1,20623662.4
parse_e2e,1048576,avx512,2,20638566.2
parse_e2e,1048576,avx2,2,19964256.0
parse_e2e,1048576,scalar,2,20625705.2
parse_e2e,1048576,oracle,2,7959867.0
parse_e2e,1048576,oracle,3,7782108.3
parse_e2e,1048576,scalar,3,20572040.1
parse_e2e,1048576,avx2,3,20135275.0
parse_e2e,1048576,avx512,3,20775220.2
parse_e2e,1048576,avx512,4,19989277.6
parse_e2e,1048576,avx2,4,20552220.1
parse_e2e,1048576,scalar,4,20454772.3
parse_e2e,1048576,oracle,4,7831833.1
parse_e2e,1048576,oracle,5,7856807.6
parse_e2e,1048576,scalar,5,20540706.5
parse_e2e,1048576,avx2,5,20940260.1
parse_e2e,1048576,avx512,5,20853182.7
parse_e2e,1048576,avx512,6,20499673.0
parse_e2e,1048576,avx2,6,20415635.2
parse_e2e,1048576,scalar,6,20314554.6
parse_e2e,1048576,oracle,6,7874895.4
parse_e2e,1048576,oracle,7,7877735.7
parse_e2e,1048576,scalar,7,20740947.2
parse_e2e,1048576,avx2,7,20476354.5
parse_e2e,1048576,avx512,7,20988772.6
parse_ctx_reuse,1048576,oracle,1,7937396.1
parse_ctx_reuse,1048576,scalar,1,20510420.1
parse_ctx_reuse,1048576,avx2,1,20127650.9
parse_ctx_reuse,1048576,avx512,1,20332310.7
parse_ctx_reuse,1048576,avx512,2,19853232.8
parse_ctx_reuse,1048576,avx2,2,20579232.5
parse_ctx_reuse,1048576,scalar,2,20125823.4
parse_ctx_reuse,1048576,oracle,2,7903347.5
parse_ctx_reuse,1048576,oracle,3,7723257.4
parse_ctx_reuse,1048576,scalar,3,21153777.6
parse_ctx_reuse,1048576,avx2,3,20551329.4
parse_ctx_reuse,1048576,avx512,3,20540502.3
parse_ctx_reuse,1048576,avx512,4,20629109.6
parse_ctx_reuse,1048576,avx2,4,19593507.2
parse_ctx_reuse,1048576,scalar,4,20722436.7
parse_ctx_reuse,1048576,oracle,4,7791207.3
parse_ctx_reuse,1048576,oracle,5,7829358.4
parse_ctx_reuse,1048576,scalar,5,20716482.6
parse_ctx_reuse,1048576,avx2,5,20880863.3
parse_ctx_reuse,1048576,avx512,5,20406162.5
parse_ctx_reuse,1048576,avx512,6,20193066.9
parse_ctx_reuse,1048576,avx2,6,19837971.3
parse_ctx_reuse,1048576,scalar,6,20439948.6
parse_ctx_reuse,1048576,oracle,6,7921983.3
parse_ctx_reuse,1048576,oracle,7,7848471.1
parse_ctx_reuse,1048576,scalar,7,20854324.8
parse_ctx_reuse,1048576,avx2,7,20956807.1
parse_ctx_reuse,1048576,avx512,7,20902829.3
parse_e2e,8388608,oracle,1,79656771.1
parse_e2e,8388608,scalar,1,178852576.7
parse_e2e,8388608,avx2,1,175813681.1
parse_e2e,8388608,avx512,1,181105529.5
parse_e2e,8388608,avx512,2,189024946.0
parse_e2e,8388608,avx2,2,181513202.2
parse_e2e,8388608,scalar,2,180465107.4
parse_e2e,8388608,oracle,2,86546876.8
parse_e2e,8388608,oracle,3,87499837.1
parse_e2e,8388608,scalar,3,181150756.8
